index,id,text,topic,emotion
318,1467642092440670215,@imhopin Sending you a lot of love. Surely your daughter is looking down and very proud of you. Today also the day my 5 yr old granddaughter had her second Pfizer jab. Thank you for all you are doing. 💞💞💞,pfizer-related,positive
319,1467642082416336900,"@mjtimber2 @CryptoWooX @APosoukh @Christi30686380 @Deus_Abscondis @Kevin_McKernan @BrentCa24718741 @kueny_michael @hmatejx @justask66054535 @jimmy_dore @ggreenwald @mtaibbi @AlexBerenson @aaronjmate @KimIversenShow @MartinKulldorff @FatEmperor @NickHudsonCT @ProfTimNoakes @creon @TuckerGoodrich @mtracey @KyleKulinski @Dr_ScottMc @CL4Syr Lots of increase for covid infection, none for vaccination in population level case-case-control with matched vaccinated, covid, and unvaccinated non covid https://t.co/umUVffjjBz",vaccine-outlook-related,neutral
320,1467642077618003968,@oliveblogs Double vaccinated and still severely infected. You should sue the Government for not listening to the advice of experts in immunology and the lies from Pfizer.  Prayers for your family.,vaccine-outlook-related,negative
321,1467642075432701954,"@yslshua pfizer, i only felt sleepy and tired as side effect and yea my arm hurt like 2-3 days?",side-effect-related,neutral
322,1467642065957830661,@KLV1063 @ken2lil @Cuttothechase11 Lol I got both doses of Pfizer and I don’t support either person 😾,pfizer-related,positive
323,1467642040762646528,"@hubertlepicki @MZHemingway That‘s not correct. At least in Germany, vaccines and having recovered from Covid-19 are treated equally. 
Also, I tested positive for Corona earlier this year (with no symptoms) and was told to only get one vaccine after 6 months, so I could be considered fully vaxxed.",vaccine-outlook-related,neutral
324,1467642035570024449,"@PeterHotez @NPR Please take a few minutes of your extremely valuable time to contemplate https://t.co/9ZJE0qqA1S

Right-wingers worldwide promoting anti-science? It's just one plank of a platform saying that the government is the enemy, that public goods are inferior, don't trust any politician",political-related,positive
325,1467642035129622533,@Benaskren Pfizer etc…cashing more money with every shot given….our country is an absolute joke run by big pharma,pfizer-related,negative
326,1467642029433888772,🤔 Why do I get the impression that if we had a 100% vaccination rate &amp; COVID continued Fauci/Democrats would start saying we need to get to 110% vaccination rate.. 😂😂,political-related,negative
327,1467642021493940225,"@DarylTractor That’s because Hawaii and the opportunity to buy Pfizer sooner is back there...along with corruption, sexual assault, water theft, rent boys in prayer rooms, attacks on Victoria, QLD and WA etc etc",pfizer-related,negative
328,1467642005337554946,@SenSanders What are you talking about? Last week Moderna’s stock declined significantly (down over 15%). Pfizer stock was up a few percent. Can’t you get the facts straight?,pfizer-related,neutral
329,1467641990221385734,Steve Kirsch’s personal experiences show the whole US health system is being manipulated and their mission is to assure that the only treatment people have for COVID is to get the vaccine                                                    https://t.co/g77OGuabpH,political-related,negative
330,1467641983640367104,Pfizer clinical trials and vaccine court trials – HART https://t.co/5yUiJq4kwf,pfizer-related,neutral
331,1467641982000369664,"@DrJamesOlsson @iMadgen01 Pfizer &amp; the captured TGA. 
https://t.co/qksrDDgG01 https://t.co/x1EIu2Qty5",pfizer-related,neutral
332,1467641980767416323,"@drokane No, we should charge them for Covid-related hospital treatment if they decline vaccination.",vaccine-outlook-related,positive
333,1467641980486303744,@Salty_shifter @juniperjump @afneil Pfizer and az said results would be in 2023 so I’m guessing that would be it 🤷🏼‍♂️,pfizer-related,neutral
334,1467641972206628871,"@InebriatedThe @EstaciaMoon @DonaldJTrumpJr @joerogan Definitely important but doesn’t negate the need the vaccine to help reduce community spread and chances of long term side effects and damage caused by Covid in even healthy young individuals. 

But I would definitely take 50 Joe Rogans over 1 Tucker Carlson.",vaccine-outlook-related,positive
335,1467641962534686724,@PoliticalOrgasm @allan75smith @roxtah @CTVNews He's a loyal customer of Pfizer's chemical lobotomy program.,pfizer-related,neutral
336,1467641941344993285,"@myth_mythily Ah, great. I'm getting Pfizer today. AZ before.",pfizer-related,neutral
337,1467641940887977984,@stellacreasy @davidallengreen Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,retweet,negative
338,1467641940816637955,@JOEdotie Lock down the vaccinated .... Then they can't spread it to the unvaccinated. Not much of a vaccine if you can still end up catching Covid...Next step is to blame the unvaccinated children .,vaccine-outlook-related,negative
339,1467641938367197186,"Find a COVID-19 vaccine in USA https://t.co/g9wOOBWXgv
#COVID19  #Vaccine – Incentives  –  Find Vaccine near you  –  Rewards  –  Employees additional vaccination support #VaccinesWork #USA #NYC #VaccinePassports https://t.co/7Wo7ENoBiO",work-related,positive
340,1467641937201184773,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/awAbP64Pxc via @gatewaypundit",work-related,negative
341,1467641899976728577,"@Razz67313186 @Tis4Turlz @SusanStJames3_ https://t.co/a0xbwxecd5

It's also no coincidence that the unvaccinated are the ones dying at a disproportionate rate compared to vaccinated.

Protesting mandates is one thing, refusing to get it to own the libs is just hurting them the most.",vaccine-outlook-related,positive
342,1467641894872051714,"One Land Council offered an incentive of $500 to have the vaccination, so...
https://t.co/rNzCBzmZZz",political-related,neutral
343,1467641879151919104,"@Covid19Crusher Is this article correct?

https://t.co/0ELWCcc6LX",political-related,negative
344,1467641866430697473,"@or_tobie @DonaldJTrumpJr @joerogan I disobeyed Fauci and the accredited professionals. Never got covid. No mask, no vaccine, closely interact with hundred of people every week, never got covid. To each their own, I presume.",vaccine-outlook-related,negative
345,1467641852430110722,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" - 4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/IkhqbfjHbj",work-related,negative
346,1467641849682841601,Statement on Pfizer receiving $2 billion from taxpayers for COVID vaccine https://t.co/MHpIG5Y27d,pfizer-related,neutral
347,1467641842057494532,@gillhayes55 @Yorkshirelover1 @mrjamesob Pfizer is stable for six hours after reconstitution in a clinic setting at a relatively stable room temperature. But if you're going from house to road and house it needs to be kept cooled. I would love to just pop a vial in my pannier. Far easier.,pfizer-related,neutral
348,1467641834449084423,"""The rise of another variant again demonstrates that we cannot defeat COVID-19 until people in every country are vaccinated."" - AFSC's @PaulineMuchina writes about the need for greater vaccine access in this updated blog post. Read more here: https://t.co/AfVRP9ck4Q",political-related,positive
349,1467641833022898178,"@Shilohv1955 @SueLaniMadsen Honestly, I’m almost at the point of not worrying about the unmasked and unvaccinated. Y’all wish to play the virus lottery, sweet. Please don’t overwhelm your local hospital. Or complain because some venues require proof of the Covid vaccine for entry.",vaccine-proof,negative
350,1467641825909518336,"@TC_Group_Crypto @disclosetv We've seen the videos and stories of people suffering after the death jab and have decided that we aren't going to make the same mistake. It's a mistake that can lead to a bottomless pit of regret, like for this poor father who lost his only son to Pfizer:
https://t.co/Gltedv5hSj",side-effect-related,negative
351,1467641816803688453,"@pctech1com @ake2306 That’s a reasonable response Pat. Also there appears to be up to 3 different types of contents in the vials sent out. I can’t verify yet but many say some are saline. 
The data are Pfizer’s own they had to publish by Court Order.
https://t.co/8xrlpmKvF9",vaccine-general-knowledge,neutral
352,1467641816753311747,"@RossDyerTV @StigAbell The average age of a Covid death is 83. 2 years higher than UK life expectancy. There was never any need for a vaccine. Still isn’t. When you can grasp population growth and control, you’ll understand the vax prog. It’s why cancer causing tobacco and alcohol is perfectly legal. https://t.co/QcV2XHQqhn",vaccine-outlook-related,negative
353,1467641807978876941,"@CongressmanRaja Tell y’alls owners at J&amp;J, Moderna and Pfizer to release the patent and allow the world to receive them free of charge. 
Instead of pocketing money from vaccines that came at the expanse of your constituents taxes.",political-related,negative
354,1467641801418936325,"@iMadgen01 31/12/20 - 06/11/21
Cardiac &amp;  Vascular disorders
11,375 serious adverse events reported to The EudraVigilance database reports for Pfizer mRna including 750 fatal
https://t.co/uA6DAh5Kbo https://t.co/i88KwKLBRf",side-effect-related,negative
355,1467641798629732357,"@theredblur1 I guess the FDA is also lying. 

https://t.co/lKhQlnTdoS",political-related,negative
356,1467641796234649601,"@rkputcha @anil_ghanwat Theres quite a bit you need to learn chum. Govt CANNOT refuse admission into public spaces. Thats beyond their authority.

https://t.co/hpmALNHUIb",political-related,negative
357,1467641792325513217,"@ULM_MAIN_UK Looks like it. And the areas they want to take out the most are throwing off the trial by not taking it.
https://t.co/KrU45ckQ0B
https://t.co/yKsHjG4DDu
https://t.co/y3LfAKPOfY",other,neutral
358,1467641777221951492,@paysupplystaff Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,retweet,negative
359,1467641753511632900,"@CimmeroIl @lameduck1960 Congressman Introduces Bill to Force FDA to Release Pfizer Documents Within 100 Days, Instead of 55 Years | CHD 
https://t.co/9LhMveTMGx",political-related,neutral
