id,text,topic,emotion
1467641753511632900,"@CimmeroIl @lameduck1960 Congressman Introduces Bill to Force FDA to Release Pfizer Documents Within 100 Days, Instead of 55 Years | CHD 
https://t.co/9LhMveTMGx",,
1467641750525132802,"This is an article available through The Conversation.

If the Covid vaccines are not “experimental”, why do the companies admit they are provisional? They have also been introduced under emergency approval much faster than any other vaccination program…
 https://t.co/8sGAMdzjKv",,
1467641749929697280,"@Barryryan85 @dgmoore75 @afneil So you’re saying it’s actually a way to force people to take the vax ? Bingo. 
And forcing young people is criminal, they don’t end up in the hospital because of covid and you can still spread it after vaccination.",,
1467641740999995399,"#TodayILearned that the vaccine of covid hurts so much, I don’t feel my arm in this hour, but I’m happy #COVID @LeconaLili @LaSalleTuxtla https://t.co/eJh8sfMY30",,
1467641729000128512,"@Lying_For_Jesus @CherylWideman @Crosby_Nation @basia_porter Data also shows that protection wanes after 6 months, and people who have recovered from covid are even better protected. Nobody is trying to prevent anyone from getting the vaccine. They’re trying to prevent it from being forced on people that don’t want it.",,
1467641719881568262,"@cvspharmacy I had a COVID vaccine appt at the Target, Redmond, WA location at 2:30pm pacific time today. The pharmacy was CLOSED. I called CVS main# who said they would call the location. I was on hold for 1 hour so I hung up. I understand staffing problems but no info is BAD.",,
1467641715104239617,Pfizer COVID-19 vaccine linked to rare blood disease - Israeli study - The Jerusalem Post https://t.co/ytvmoaYkYb,,
1467641714726866947,"@Alewyn16 @JSertorius @tjabosss023 @AnthonyMigchels “Serious side effects of the Janssen/Johnson &amp; Johnson COVID-19 vaccine can occur within three weeks of vaccination and require emergency care. Possible symptoms include:
•Shortness of breath
•Persistent stomach pain
......""",,
1467641712252268551,"Covid outbreak on cruise ship with over 3,000 passengers - all vaccinated - 🤷🏼‍♀️ 

So this is the perfect example of how vaccine passports won’t work! EVER! Because the jabs are not stopping infection or transmission 
 https://t.co/RRUQG2iCWm",,
1467641708238319617,"The FDA intends to have the Pfizer documents to be held for long because they have been trying to suppress the truth of the vaccine and because the vaccine is a premeditated attack, meaning to depopulation, collapse society, and eventually destabilize the industrialized countries https://t.co/afqZJRYYEL",,
1467641705469931522,J.&amp;J. Booster Worked for People Who Got Pfizer Shots in Study https://t.co/30Lmov3XWb,,
1467641693352738817,@DailyMirror Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,,
1467641684137811970,@patriotnot45 @MarshaBlackburn They are...however in the US is being kept quiet by Pfizer which is developing a drug that does the same thing...if you would have opened the link I posted to the NIH you would see it is right there for everyone. Using Remdesivir hospitals get 20% for use. Research it,,
1467641679695925255,"@WilliamsonRW2 @CaroDiRusso And or no young people to train in a few years nor the need for more infrastructure either as the vaccination fluids do the intended job
Look up on YouTube;"" A manufactured Illusion by Dr David Martin and Gunter Fuellmich""
Facts dates and patent application numbers on Covid sars",,
1467641675136831495,"@rodneyedwards don't just retweet me .. comment. Are you saying I have fallen foul of some misinformation?
I have had Covid.
I have Covid Antibodies.
I have a clot in my right eye.
I will not take this 'vaccine'.
If you are vaccinated are you not protected? 
Oh wait ... 🤔",,
1467641643348201474,"@ruchirads @RufusSG @ENirenberg I got JNJ 11/11/2020, Pfizer 07/21/2021, JNJ 11/04/2021.

My titers are probably pretty high.",,
1467641639342592006,"@jjkaipua @PhilsandJenn AZ have recognised a cause, and Pfizer won't tell you for 55 years, so tell me how you know?",,
1467641600914313218,"The FDA intends to have the Pfizer documents to be held for long because they have been trying to suppress the truth of the vaccine and because the vaccine is a premeditated attack, meaning to depopulation, collapse society, and eventually destabilize the industrialized countries https://t.co/lA51SPWJsz",,
1467641579770839043,@business Are people still able to get Covid while having a Moderna mRNA vaccine?,,
1467641579212980225,In Taiwan more people have died from the vaccination than from covid itself. Numbers are low on both sides but still. https://t.co/8SO47XRD0A,,
1467641572346892294,@Saved4Eternity @nath0520 @Colony14 @jdingirl The Pfizer vax is branded. It is approved. 🤦‍♂️,,
1467641570539323397,"@jimearl666 @leftyvegan @TheSilverPossum Link please. I have seen that nowhere. I am speaking of the official vaccine manufacturer trials. I'm fairly certain that if phase 3 had been completed the vaccines would be fully FDA approved, right? 

They're all still under EUA (Pfizer's approved vax not available in US).",,
1467641550125486080,Pro-Trump counties now have far higher COVID death rates : Shots - Health News : NPR https://t.co/Ru5LIkXUx0,,
1467641546795274240,"@1StarAtaTyme @msTKinTO @djcarrollmagic @couchieMeowMeow @KAhMonty @ghelfaire @KNorth31 @FireFlyJesss She is telling 3rd party info.
And not showing that 3rd party info.
I have to take her word?
I provide official links.
Here is one from Pfizer.
https://t.co/ZEY03cbATe",,
1467641524892565511,"Sometimes, it's better to have a single-party state with censorship.

Having a unified country without toxic political divisions and without rampant misinformation on vaccines is important for fighting pandemics. 
https://t.co/vOvkqCSlMX",,
1467641480521007104,@RWMaloneMD No doubt the research can be traced back to Gates/WEF/Soros/Pfizer funding. zzzzzz,,
1467641476754526210,"@Annex77822029 @JaySmit79790334 @tap455 You’re right. Pureblood isn’t some random hippy branding. We have guaranteed spike-free blood and so will be guaranteed free of any as yet unknown long term effects that Pfizer are starting to investigate as part of the FDA approval. 

Yes, starting. 2 months ago. Ending 2027.",,
1467641463131582473,@IMWHorvitz @MdBreathe @pfizer Depending on where you live you have to meet a criteria to be approved for it.  Many have been denied it.,,
1467641463089549315,@studi1_wave @ChuckCallesto What’s proven false? Has covid slowed down? Have the vaccinated stopped getting it? If ya wanna play that game some dr’s hv written articles claiming mutations are due to the vaccine n the virus finding a way to survive. So if that’s the case the vaxxed r the dangerous ones here.,,
1467641453736202241,@NeverGiveUpAu @smithsedso https://t.co/28jUL6QnsX Guidance here is probably as good as you get? AZ might be the go?!,,
1467641447822155777,"Pfizer Comirnaty November progress update

November 1 - 22

Australian TGA Adverse Effects Database 

15 Deaths

Pericarditis  357 cases
Myocarditis 173 cases

Pulmonary Embolism 24
Cerebrovascular Accident 12

Heart attacks 13 
Cerebral Haemorrhage 2 
Spontaneous Abortion 14 https://t.co/PdZAK487fI",,
1467641445603553284,"@theredblur1 I guess a senior scientist at Pfizer is lying too!!!

https://t.co/rjfUpdqu6G",,
1467641442268897282,"Debating mandatory #Covid vaccination. No doubt, as many individuals as possible should get themselves #vaccinated, govts around the world in a tricky place when making vaccines mandatory. #coronavirus #OmicronVariant #Omicron
https://t.co/kd4EDhMHZv",,
1467641433045798912,"I mean, is anyone really surprised by this? 

@Barnacules
Just more confirmation for ya. 

https://t.co/fsqd0Xm5Id",,
1467641416897626116,"@MarkOli16686779 https://t.co/jqfsJEvO94

PDF File FROM Pfizer to the FDA, Released BY THE FEDERAL COURT with MORE TO COME...

Care to LIE some more, Dr. Ruby?
Didn't think So.",,
1467641386786639872,"For those who are calling for vaccine mandates and passports, simply lock yourself in your home and leave those of us who refuse to live by lies alone. After all, if you are afraid of getting COVID from the unvaccinated, you can also get COVID from the vaccinated.",,
1467641380872806403,"@a_tsatsalidis @afneil If you're young and healthy the chances of dying from Covid are about the same as winning the Lotto. The chances of vaccine injury can be 1 in 5000.

If you're saying that an 18 year old is better taking the vaccine then you're very poor at risk analysis!

https://t.co/Uku2kKGFfA",,
1467641358710149123,"@TerrencePilgrim VAERS is not the smoking gun you think it is 

https://t.co/f3aDPZdEfh

In fact, VAERS tells us that they aren't killing people 
https://t.co/kzW5MtLx3q

You are misinterpreting the 1% URR figure 
https://t.co/REknThnFzF",,
1467641353916014597,"@SandraWors3 @JohnWest_JAWS and also, I work in the NHS and see the impact COVID is having. 9/10 COVID patients in ITU are unvaccinated, whereas unvaccinated people make up a little over 1/10th of the population. The vaccine is working, keeping people out of ITU and ensuring most eps of COVID are mild.",,
1467641350921195526,@MaxCRoser @OurWorldInData Our World in Data is practically the main source that is cited when it comes to COVID-19 vaccination around the world. Keep up that great job!,,
1467641349784670214,No 10 put all their eggs in #vaccine basket in effort to save #Christmas | #Covid https://t.co/kXu4VoK961,,
1467641345301000196,"The Incidence of Cancer, Triggered by the Covid 19 “Vaccine” -  https://t.co/rXfPYhgFHL",,
1467641342214000643,"Pfizer Biontech &amp; Moderna are on the same page (owned by Gates) and will discredit all others. 

Also, NWO needs a mRNA type vaccine to create cDNA for patentability for control and ownership and will back these two.

Their benefactor also created the virus. https://t.co/gAkPh9aChX",,
1467641331308580864,"Beltway Insider: Biden/Russia, Ukraine, NATO, COVID/Vaccine Totals, Omicron, Abrams, Michigan https://t.co/CgHY7oVwnr",,
1467641327726833665,"""ARE DEATH AND HEALTH DAMAGE AFTER VACCINATION AGAINST COVID-19 IN A PATHOLOGICALLY DETECTABLE LINK?""
https://t.co/2cdqqxnOfU https://t.co/ZJkRRVixEb",,
1467641327365984257,"Coronavirus vaccine demand grows in U.S. amid omicron variant concerns, booster eligibility expansion https://t.co/HojHoAs8j8",,
1467641313923317764,"@AbesLogic @ClareCraigPath Far from it, I've already shared it once and you've ignored it.   Here are a few: https://t.co/ZgPvv6Wj3e

https://t.co/2IApyFxfG1

https://t.co/yzS3ECVlTG",,
1467641295543816195,"@TableTalkca https://t.co/fcKoZnfSrd

The law is called the ""Health Protection and Promotion Act, R.S.O. 1990, c. H.7"", and under the act, the province is allowed to impose vaccine requirements. It's a fu**ciking law, and you're a complete moron.  I'll let you read this, then you get a block. https://t.co/eEPUkZgyK3",,
1467641286035488769,"@LveFreeOrDie Studies both ways. I am pro vaccine not pro Covid vaccine nor pro mask mandates. If people don’t want vaccinations for their children b/c fearful of Autism then that’s their choice.  However, I feel otherwise based on my own research. Good discussion",,
