,id,text,topic,emotion
467,1.4676436861713285e+18,'This Unlawful Mandate is Now Blocked in All 50 States': Biden's Vaccine Mandate Suffers Another Blow in Ruling for Montana https://t.co/ih0dlfKMMp,,
468,1.4676436827740447e+18,"@tbspleasing Countless Southwest Airlines employees have walked out of their jobs to oppose the vaccine mandate, causing operations to effectively shut down.",,
469,1.467643678319526e+18,"@CDPHE #Death &amp; #Myocarditis 

Parents: Australia forcibly vaccinated the Children.

This is what happened.

Vaccine Adverse Events for Australian kids15 years &amp; younger in just 1 month (Oct to Nov). 9587 reports in total overall age groups w/ 77 reported Deaths

https://t.co/HzdZ0YHTU6 https://t.co/jUgxCBIKOU",,
470,1.4676436773464678e+18,"I think anyone who wants the vaccine should take it. Personally, I wanted it, but when I tried to apply for it the warnings told me it isn't recommended for someone with my pre-existing conditions. I just want safe and effective protection against COVID. Not yet available.",,
471,1.467643670790869e+18,Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/47hasku8Ry,,
472,1.467643665304617e+18,Pfizer Covid data submitted to FDA. 38 pages on cumulative adverse-effects of Covid vaccine https://t.co/NyZLPKPpgC,,
473,1.467643661903147e+18,"@muswell_boy @jackiefromaccy @thebenshambear @afneil and it should be-Pfizer  has paid out multi billion £ worldwide fines for malpractice, over pricing and specifically trial data manipulation with other drugs. Plus recent whistleblower affidavit of Pfizer cutting corners on c19 trials with adverse reaction data manipulated",,
474,1.4676436613116232e+18,"Michael Woods needs to own this. This gvmnt is a special kind of useless. Last thing businesses needs right now if this type of flip flopping. 

Covid-19: U-turn on vaccine mandate allows takeaway staff to be unvaccinated https://t.co/nIZadGzPsC",,
475,1.4676436558087004e+18,@LoreeJSmitty @SenSanders I think Moderna. Pretty sure Pfizer received to taxpayer money for development.,,
476,1.467643655045501e+18,"@afneil Do they save lives? Not these lives it didn't. Your ""vaccine"" killed them. In fact, it's people like you who are the problem pushing this agenda not that you give a fuck about anyone but yourself. As for journalistic integrity you have none. https://t.co/a5AznecowD",,
477,1.4676436529106002e+18,"@afneil It works for those vulnerable to the disease and not always. The majority of people don't really need it.

I never thought you would be in favour of coercing people with Covid Passports to get a vaccine they don't want or need. 

How disappointing.",,
478,1.4676436495926845e+18,"Belgian police attack the virus with tear gas.....

I wonder if they own Pfizer stock too? https://t.co/Jyz690hyUX",,
479,1.4676436488125972e+18,@celindac The vaccine doesn't work. #FJB,,
480,1.4676436479067955e+18,Republican shutdown threat over vaccine mandate heralds grim year ahead for Democrats - The Washington Post https://t.co/pNQS6eiGTE,,
481,1.467643642907181e+18,"... of #covid19 💉💉injury reports which medical professionals sent to the tga, as at 28 November 2021 the TGA accepted 354 reports as likely to be myocarditis💉💉injury in about 24,400,000 pfizer doses

claim partly agrees with the source that pfizer resulted in most injuries",,
482,1.467643641497854e+18,"If you honestly think “cold weather” creates “winter vagina” and “blood clots” you need to seek mental help. 

Ironically - these conditions never existed - like EVER - until the covid vaccine. But meh … “science” 🤦‍♂️ https://t.co/2bolWq4uU7",,
483,1.4676436409945784e+18,How do you prove that the vaccine is the reason you didn't contract Covid and get sick and die?.. YOU CAN'T!!! It is quite possible that the vaccines have ZERO efficacy in fighting Covid.,,
484,1.4676436368421806e+18,"@EssexAPL @DrEricDing @AliNouriPhD @FAScientists That’s a function of the virus, not the type of vaccine. This virus has a high rate of mutation, and any almost vaccine will have a risk of both breakthrough infections and escape. 

Influenza is a perfect example.",,
485,1.467643636410028e+18,@AuntThistledown But that doesn’t allow businesses to open. It doesn’t protect immunocompromised folk. We did all that and people wanted to find a way out of lockdowns and alert levels. Vaccination is the way to do that. But vaccination isn’t magic. 1/,,
486,1.4676436319515075e+18,@VaughanJones19 @TxMelinda @ADG6767 His reaction sounds like a fairly standard vaccine reaction. I felt fatigued and had a low grade headache for about a week. To attribute the cold hands and feet and pins and needles appears questionable judging by the symptoms of his existing condition. https://t.co/nXe1x8Ga10,,
487,1.4676436267883807e+18,"A must read into the terrible amount of adverse reactions and deaths to the covid19 vaccine. #COVID19 #CovidVaccine #covidpassport #healthylifestyle #vitamins #immunesystem #WakeUp #NHS #kbf #NicolaSturgeon #BorisJohnson #skynews #DailyMail #bbcnews 

https://t.co/0bJf5ZM3Ll",,
488,1.4676436267045847e+18,"@Razz67313186 @jimmy_sj_kim @SusanStJames3_ Every major right wing media outlet has a vaccination mandate 

Every 

Single 

One

Meanwhile, their on air anchors (all vaccinated) whine about mandate tyranny 

That's right

#yougotconned",,
489,1.467643622405415e+18,@GOPChairwoman He didn't figure Republicans would be so stupid about getting a vaccine. Deaths are higher in Trump counties. See @nprnews story.,,
490,1.4676436195826156e+18,"@Akustronique @DrEliDavid Thank you for actually doing your research. These people are brainwashed or paid off. Crazy that nobody was scared of vaccines until trump and fox news told them to be, all the while all the Fox news crew and Trump have had the vaccine  lmao",,
491,1.4676436134293914e+18,"@JessL3dPrints @_Apost8 Actually it has been studied. There is a single reported mild case that occurred within 9 months, in a vaccine that has largely been replaced with one where this can’t happen.",,
492,1.4676436080063775e+18,"@afneil Not sure that’s accurate… even if it was, that there choice to take the risk, y take the vaccine if you believe it doesn’t work at protecting from unvaccinated?? You are strange",,
493,1.46764360653414e+18,@Heche07550460 @RayFink0231 @Timcast I believe the risk of the vaccine is worth taking if you are elderly or obese for most. If you are younger than 30 and healthy then you are insane to play Russian Roulette for No Benefit.,,
494,1.4676436047893012e+18,"@IsabelOakeshott @StigAbell Smoking is banned on public transport, inside all public buildings, bars, restaurants, hotel rooms, shops, entertainment venues and sports stadiums. It’s taxed partly to discourage it and partly to fund the extra health care burden. Maybe we should do the same to vaccine refusers",,
495,1.4676436034974597e+18,@semicharmedgirl @w_white18 Wow..😫 Can only imagine how sick you would be without the vaccine !!! Ive heard from several ppl ranging from mild to extremely sick. Hope you all are feeling good better soon,,
496,1.4676436011107164e+18,"""Just as it arose in the Gelsinger case, there is a question over the nature and quality of the consent given by those who have had these Covid-19 ‘vaccines’. ""
 https://t.co/CQxQUFEFL6",,
497,1.467643601047933e+18,Only if you got the vaccine,,
498,1.4676435975078912e+18,"@CDPHE #Death &amp; #Myocarditis 

Parents: Australia forcibly vaccinated the Children.

This is what happened.

Vaccine Adverse Events for Australian kids15 years &amp; younger in just 1 month (Oct to Nov). 9587 reports in total overall age groups w/ 77 reported Deaths

https://t.co/HzdZ0YHTU6 https://t.co/cfRxGp91vc",,
499,1.4676435925293015e+18,"@Biedaboo @JamesMelville I've provided data from the Pfizer Phase III trial and hospital admission data for vaccinated vs unvaccinated in the UK over year 1 . This is the best evidence available.

You have provided no evidence and are as thick as a pile of railway sleepers. Stop embarrassing yourself.",,
500,1.4676435912037704e+18,@Christy56074523 The vaccine doesn't work. #FJB,,
501,1.46764358995814e+18,"@1Rsklk @NZRossVideo @GayMaxine How much are they making from Pfizer right now? And, no doubt, being in the industry, they trust their sources. What if those sources have become corrupt? Sad to say, they have. Very. Your family are either ignorant or complicit in genocide.",,
502,1.4676435889851105e+18,@luciam1799 @Virg21Nicholls *psych https://t.co/3lHBGV97bB,,
503,1.4676435847446774e+18,@RedsTheBest23 The propaganda has really scared some people who fear they won't get to see family at #christmas. It's nothing short of #blackmail. Get an unnecessary medical trial #vaccine drug with no prior human testing or they'll take away #Christmas,,
504,1.4676435821484974e+18,"@bennyjohnson That's definitely a form of child abuse! The vaccine has nothing to do with it . This sick  so called mother needs to be checked out, this poor child I prey for you.♥️",,
505,1.467643565102801e+18,"@JeromeAdamsMD CDC: 10/31/21- Available evidence shows that fully vaccinated individuals and those previously infected with SARS-CoV-2 each have a low risk of subsequent infection for at least 6 months. 

Note the Google Ad from CDC (first response) is out of date.
https://t.co/ELk7RJeeSf https://t.co/3ehvxGrl7g",,
506,1.467643564762927e+18,"@DavideDionisi2 It can not be called a vaccine, it does nothing.",,
507,1.4676435609293332e+18,"Because an organization that aims to keep the public safe cant keep the public safe by getting vaccinated! DO BETTER, San Diego County officers! 
At least 160 San Diego officers could face termination for not complying with COVID vaccine mandate

https://t.co/3KIh6R4rX0",,
508,1.467643560069587e+18,"@laulau_89 Your risk is lower with the vaccine than with the virus.
Risk of heart inflamation is extremely low with the vaccine. https://t.co/FiStQSmFGr",,
509,1.4676435564079063e+18,"@geoenveng @JamesfWells @afneil I can remove my seatbelt, but cannot remove the vaccine from my body",,
510,1.4676435508504986e+18,"@Lannistar121 @MattCauthen @NetsKingdomAJ How did these nurses and doctors not catch covid all of 2020 with no vaccine? With masks that's how. 
Vaccines are more effective at preventing hospitalizations and death not more effective at preventing catching covid. That's a fact. Tis all.",,
511,1.4676435423192924e+18,"@Dedicatedlyfirm @Rootster2 @DrAseemMalhotra My mum, eho has a blood clotting disorder had  d dimer test not long after the vaccine. No problems whatsoever.",,
512,1.467643541207888e+18,"Feeling owned?
https://t.co/O5fzDLyxgg",,
513,1.4676435396012564e+18,@GregHuntMP Children must be protected from this experimental vaccine. https://t.co/Al842G1zQz,,
514,1.4676435384983347e+18,@Anonshowcritic @Canadia32542180 Lots of misinformation in that one 😳 vax reduces transmission risk by lessening the number of days someone is contagious…that’s the reason mandates and passports reduce community spread. Vaccination is as much about protecting others as it is yourself.,,
515,1.4676435377474396e+18,COVID-19 Vaccination Update - Day 323 - https://t.co/hwVPtFyQ05 https://t.co/bv7x9byeD6,,
516,1.4676435290233405e+18,"@ArchieWillard76 Do you want the science data?? I have almost everything Dr Cole was presenting.

Failures of;
Masks
Vaccine
Wind turbines
Solar electric
Electric Vehicles
Illegal aliens??

Or do you want success stories??",,
517,1.4676435286291292e+18,"J.&amp;J. booster works well for people who had Pfizer originally, study finds. https://t.co/ue8djdIxyj",,
518,1.4676435232351478e+18,@Rosa67261146 The vaccine doesn't work. #FJB,,
519,1.4676435223082066e+18,"@RachelNotley You’re such a disgusting ghoul.

Vaccine mandates, for the record, accomplish nothing except for driving more division in an already historically divided country.

All because of corrupt, ghoulish, and fucking evil politicians like yourself. 

You are the virus, Nutley.",,
520,1.4676435219559956e+18,"@JimAmerica4 @james_doidge Well, they changed the definition of vaccine also.",,
521,1.4676435209325896e+18,"Court Orders FDA To Comply With FOIA and Release Information On Pfizer EUA – First Batch of Documents Shows Over 1,200 Vaccine Deaths WITHIN FIRST 90 DAYS https://t.co/YqbeW1TsW5",,
522,1.4676435162852925e+18,"'In the 90 days following EUA release of the “vaccine” they recorded 1223 deaths, and 158,000 adverse reactions, including fetal deaths and spontaneous abortions. They call this, in their trans-human Pharma-lingo, the “post marketing experience.” 
https://t.co/eVfpoHQjIK",,
523,1.4676435154129142e+18,@afneil Could you please explain how a passport stops any transmission? The vaccine doesn't and there is no evidence at all to think that a piece of paper /app will do anything at all. If the shots stopped transmission we'd all be happy but they don't so do they?,,
